#id zspec zflag zphotz ra dec mag_sel
832258 0.7258 2.5 0.686 150.012238 2.387846 22.35
832213 0.3471 3.5 0.336 150.020782 2.434301 21.66
832225 0.6689 2.5 0.711 150.018478 2.446188 21.48
832228 0.726 1.5 0.732 150.018356 2.361809 22.27
833066 0.6053 3.5 0.576 149.853638 2.437583 22.46
832230 0.2211 3.5 0.215 150.018112 2.430756 17.29
832233 0.7251 4.5 0.686 150.017822 2.30521 21.51
832260 0.218 3.5 0.237 150.011963 2.410156 19.51
832263 0.6954 3.5 0.69 150.011887 2.293671 22.09
832298 0.224 4.5 0.258 150.00502 2.29488 21.87
832275 0.3787 3.5 0.384 150.009354 2.331091 22.13
832277 1.0307 2.5 1.023 150.009109 2.371844 22.18
832289 0.7319 3.5 0.624 150.00676 2.440915 21.98
832292 0.2474 4.5 0.249 150.006348 2.426217 21.76
831628 0.2362 23.5 0.24 150.117722 2.318202 21.57
832294 0.2204 3.5 0.218 150.006165 2.431001 19.66
832252 0.7874 4.5 0.75 150.013412 2.333157 21.9
832265 0.7288 2.5 0.669 150.011795 2.328838 21.71
832268 0.6603 2.5 0.652 150.011398 2.309653 21.99
832296 0.2241 4.5 0.215 150.005081 2.295466 20.7
832307 0 24.4 -1 150.003448 2.370346 15.7
832315 9.9999 0 1.121 150.001984 2.443654 22.47
832316 0.6956 3.5 0.698 150.001831 2.414752 21.37
832317 0.7522 4.5 0.79 150.001816 2.299928 21.64
832319 0.5955 3.5 0.599 150.001099 2.335162 20.28
831383 0.3475 3.5 0.37 150.168518 2.38222 20.81
831388 0.441 4.5 0.447 150.16684 2.301179 20.34
831403 0.6886 3.5 0.681 150.163223 2.380809 22.42
831781 0.8362 9.5 0.812 150.092621 2.450243 21.97
831405 0.6885 2.5 0.636 150.16275 2.359067 22.05
831409 0 4.4 0.591 150.161636 2.296071 19.36
832306 0.7234 2.5 0.686 150.003571 2.437953 22.33
831394 0.9004 3.5 0.863 150.164932 2.407814 22.14
831399 0.8964 9.5 0.867 150.163925 2.414311 22.11
833233 0.5136 4.5 0.521 149.820023 2.425534 20.88
831408 0.2653 3.5 0.293 150.161728 2.428614 19.22
831410 0.7292 4.5 0.785 150.161514 2.362473 22.28
831424 0.7757 9.5 0.715 150.157837 2.340024 22.46
831428 0.8363 1.5 0.826 150.15744 2.406499 22.08
831436 0.2832 3.5 0.303 150.155533 2.326288 21.77
831422 0.6076 3.5 0.58 150.158478 2.385969 22.21
831426 9.9999 0 0.097 150.15773 2.40888 22.24
831455 0.8355 3.5 0.84 150.152924 2.322905 21.29
831459 0.8972 9.5 0.853 150.152054 2.389301 21.57
833276 0.4498 4.5 0.419 149.811981 2.439398 21.5
831473 0.2213 1.5 0.179 150.148834 2.408206 19.34
831448 0.6006 4.5 0.58 150.154358 2.393283 21.68
831452 0 4.4 0.429 150.153641 2.437817 19.67
831458 0.8828 2.5 0.877 150.152054 2.296468 22.09
833936 0.521 4.5 0.529 149.686462 2.3223 20.25
831482 0.7269 3.5 0.711 150.147202 2.337175 20.54
831487 0.2847 4.5 0.3 150.146179 2.351392 20.88
831491 0.7502 2.5 0.715 150.145233 2.356007 21.3
831499 0.5087 3.5 0.484 150.14444 2.442007 21.22
831518 0.8499 1.5 0.863 150.139999 2.375975 22.45
831501 1.1548 2.1 0.215 150.143967 2.307363 20.96
831502 0.5174 4.5 0.56 150.143799 2.357722 21.94
831516 0.7282 4.5 0.707 150.140335 2.365974 21.79
831661 0.3219 2.5 0.326 150.111282 2.389272 21.58
831522 0.9006 3.5 0.849 150.139618 2.407053 21.62
831527 0.6861 2.5 0.72 150.137115 2.317409 22.31
831520 0.7278 3.5 0.694 150.139648 2.383276 22.45
831534 0.9269 3.5 0.939 150.136124 2.370541 21.57
831546 0.8964 9.5 0.9 150.131989 2.411542 22.45
831548 0.728 3.5 0.677 150.131668 2.38764 22.16
831559 0.3315 1.5 0.265 150.130127 2.437686 18.82
831561 0.2667 4.5 0.249 150.129959 2.422218 21.26
831553 0.2179 3.5 0.203 150.131149 2.348373 18.44
831556 1.1433 1.1 0.246 150.130264 2.370486 21.76
831560 0.2207 3.5 0.206 150.130005 2.364663 19.44
831569 0.74 4.5 0.737 150.128448 2.419451 21.77
831595 9.9999 20 0.233 150.12352 2.424259 18.27
831720 0.9495 1.5 0.84 150.100479 2.307999 21.68
831603 0.2235 3.5 0.212 150.121948 2.349042 20.06
831563 9.9999 0 0.153 150.129715 2.361355 22.41
831570 0.381 24.5 0.353 150.128372 2.333424 21.37
831579 0.1472 1.1 0.287 150.126404 2.312123 18.87
831596 0.8528 4.5 0.849 150.122986 2.426659 20.73
831606 0.8918 2.5 0.9 150.12178 2.394618 21.34
831631 9.9999 0 0.958 150.11731 2.320031 22.41
831634 0.9394 3.5 0.939 150.116928 2.386925 22.26
831637 0.2468 3.5 0.255 150.116623 2.410436 22.43
831645 9.9999 0 0.227 150.113937 2.391236 21.05
831651 0.528 1.5 0.533 150.11319 2.378107 20.83
831654 0.2196 3.5 0.221 150.112457 2.355005 18.25
831623 9.9999 0 0.329 150.118439 2.378848 21.92
831626 0.2836 3.5 0.293 150.118118 2.29327 21.71
831640 0.218 1.1 1.169 150.115036 2.380958 22.2
831659 0.3497 3.5 0.329 150.111542 2.409581 21.17
831673 0.6633 3.5 0.595 150.107971 2.401635 21.58
831675 0.9243 1.5 0.891 150.107437 2.329219 22.33
831679 0.4778 4.5 0.465 150.106812 2.455623 22.14
831687 0.22 4.5 0.265 150.105682 2.399121 17.7
831689 0.7495 4.5 0.702 150.10553 2.438999 21.32
831670 0.8654 9.5 0.886 150.108353 2.364799 22.24
831686 0.2494 4.5 0.243 150.10582 2.397864 18.93
831688 0.9515 9.5 0.988 150.105591 2.297637 22.33
831690 0.2207 4.5 0.249 150.105408 2.42291 17.69
831699 0.3262 3.5 0.35 150.103653 2.314601 19.4
831719 0 3.4 0.144 150.100525 2.293684 21.47
831776 0.8376 2.5 0.821 150.093109 2.450293 21.52
831721 0.31 3.1 0.156 150.100327 2.456473 19.52
831700 1.0311 9.5 1.023 150.103485 2.346123 21.49
831702 0.439 1.5 0.469 150.102737 2.373555 21.38
831733 0.3733 2.5 0.412 150.098465 2.334022 20.86
831737 0.3601 3.5 0.353 150.098145 2.293451 19.71
832927 0.1023 3.5 0.139 149.879852 2.454932 20.93
831723 0.3406 3.5 0.306 150.100143 2.368447 21.24
831750 0.3733 3.5 0.384 150.095764 2.368673 21.89
831752 9.9999 0 0.401 150.095612 2.299352 21.61
831756 0.2489 3.5 0.249 150.095352 2.410676 21.45
831775 0.3808 2.5 0.405 150.093246 2.320842 21.46
831767 0.3532 2.5 0.265 150.09462 2.368756 22.1
831770 0.6877 4.5 0.669 150.094055 2.299096 21.14
831793 0.5976 4.5 0.56 150.091171 2.458689 21.55
831823 9.9999 0 0.243 150.087448 2.371729 20.64
831777 9.9999 0 0.224 150.093094 2.357623 22.13
831782 0.7273 3.5 0.759 150.092545 2.454205 22.28
831812 9.9999 0 0.105 150.088379 2.341133 22.38
831815 0.3751 4.5 0.401 150.087936 2.36214 21.49
831824 0.6875 4.5 0.686 150.087067 2.309009 21.82
831826 0.2225 3.5 0.252 150.086227 2.406552 19.66
832874 0.5506 1.1 0.785 149.890274 2.29329 22.35
832910 0.8641 4.5 0.934 149.883102 2.315407 22.35
832917 0.8929 2.5 0.881 149.881973 2.350616 22.14
832929 0.2829 4.5 0.277 149.879562 2.333239 21.44
832906 9.9999 20 0.363 149.883484 2.450186 18.93
832913 0.3608 4.5 0.373 149.882797 2.343621 20.16
832920 0.3606 4.5 0.412 149.88121 2.393918 21.3
832926 0.427 4.5 0.433 149.88028 2.447567 20.43
832928 9.9999 20 0.363 149.879684 2.456277 21.31
832930 9.9999 0 0.353 149.879288 2.374705 21.52
832933 1.052 9.5 1.064 149.878403 2.42874 22.14
832937 0.7781 2.5 0.776 149.877518 2.352231 21.82
832939 0.089 9.1 1.629 149.877472 2.389492 22.16
832944 0.7314 4.5 0.707 149.876755 2.42207 21.83
832946 0 4.4 0.028 149.876633 2.300458 19.49
832950 0.2656 3.5 0.258 149.875504 2.452123 22.15
832959 1.2127 9.5 1.175 149.873047 2.333075 22.36
832962 0.1665 4.5 0.17 149.870758 2.426899 18.79
832932 0.9408 9.5 0.968 149.878555 2.414598 21.6
832949 0.4265 4.5 0.412 149.875702 2.438028 21.47
832993 0.3595 4.5 0.35 149.865799 2.373438 20.59
833005 0.3605 3.5 0.353 149.86348 2.370694 21.56
832970 0.2846 21.1 0.401 149.869873 2.441168 21.46
832971 3.3451 14.4 0.3 149.86969 2.293989 22.02
832989 0.7326 2.5 0.711 149.866501 2.327523 22.4
832997 0.1746 4.5 0.203 149.86528 2.334154 19.03
833011 1.0185 9.5 1.023 149.863098 2.330034 22.28
833012 0.3725 23.5 0.38 149.863083 2.346286 22.45
833013 9.9999 0 0.415 149.862854 2.322204 22.17
833017 0.3776 2.5 0.373 149.862167 2.307201 20.55
833025 9.9999 0 0.433 149.860748 2.381058 21.75
833037 0 3.4 0.759 149.857605 2.409484 21.22
833024 0.4259 4.5 0.419 149.860855 2.380471 19.62
833038 0.937 1.5 0.998 149.856842 2.355523 22.43
833060 0.5703 3.5 0.587 149.854156 2.338169 22.1
833067 0.6682 3.5 0.673 149.853241 2.40301 22.36
833080 0.6046 4.5 0.673 149.851135 2.414922 21.61
833061 0.6041 4.5 0.518 149.853989 2.358566 19.51
833070 0.7292 3.5 0.741 149.852676 2.389782 21.59
833091 0.358 3.5 0.462 149.850113 2.320184 20.52
833096 1.0074 9.5 0.973 149.84935 2.348944 22.1
833082 0.8341 9.5 0.863 149.85083 2.316813 22.41
833105 2.7274 14.4 1.785 149.84816 2.374247 20.87
833108 0.207 4.5 0.2 149.847031 2.398024 21.65
833118 0.7345 2.5 0.754 149.844711 2.388109 21.93
833134 0.5692 4.5 0.632 149.841187 2.418718 20.85
833100 0.3605 3.5 0.373 149.848907 2.401789 20.98
833124 0.4268 1.5 0.436 149.843155 2.431241 21.46
833162 0.7146 2.5 0.669 149.836807 2.427724 22.37
832569 0.7896 3.5 0.79 149.950256 2.311443 21.48
833141 0.6689 3.1 0.412 149.840271 2.398249 20.43
833144 0 4.4 0.564 149.839661 2.339861 19.1
833148 0.0281 1.1 0.326 149.838898 2.387526 22.2
833160 9.9999 20 0.702 149.837021 2.426012 21.57
833168 0.732 1.5 0.785 149.836243 2.421034 21.68
833166 1.0259 9.5 1.053 149.83638 2.335456 21.37
848144 0.3932 3.5 0.48 149.647156 2.708505 21.18
833169 0.373 2.5 0.398 149.836075 2.318157 21.02
833193 0.839 1.5 0.844 149.830872 2.321059 22
833206 0.2702 3.5 0.284 149.826706 2.456764 22.13
833826 0.758 2.5 0.75 149.704483 2.309228 21.53
833170 0.3772 1.1 0.506 149.835861 2.365547 21.85
833175 0.2645 2.5 0.287 149.835098 2.360721 21.84
833184 0.334 4.5 0.363 149.832809 2.30528 19.13
833188 0.3897 2.5 0.387 149.831879 2.294359 21.52
833220 0.7224 4.5 0.715 149.823227 2.449157 21.15
833231 1.0255 1.5 0.924 149.820175 2.353629 22.31
833230 0.104 1.1 0.915 149.820404 2.443276 22.43
833232 0.6689 21.5 0.648 149.820084 2.44522 22.18
833242 0.8254 3.5 0.808 149.818863 2.299878 22.39
832354 1.7892 12.4 0.698 149.993912 2.301415 20.12
832363 0.691 3.5 0.686 149.992813 2.449289 21.36
832395 0.342 3.5 0.36 149.986298 2.40833 19.45
832421 0.3055 3.5 0.306 149.981186 2.298477 19.34
832362 0.2499 4.5 0.227 149.993027 2.418248 22.04
832365 0.2517 3.5 0.249 149.99234 2.422189 22
833581 0.2695 1.5 0.339 149.757477 2.441815 21.47
832394 0.6772 4.5 0.576 149.986542 2.317035 21.71
832413 0.677 4.5 0.644 149.982925 2.343959 21.83
832334 1.0476 3.5 1.158 149.998566 2.349853 21.59
832339 0.7294 2.5 0.711 149.997635 2.453658 21.76
832341 0.5696 3.5 0.656 149.997375 2.416192 20.35
832428 0.6585 4.5 0.669 149.979797 2.336747 20.97
832430 1.0029 3.5 0.973 149.979279 2.3404 22.28
832432 0.2245 2.5 0.316 149.978851 2.375916 21.26
832424 9.9999 0 0.9 149.980896 2.351509 22.08
832429 0.9324 23.5 0.905 149.979385 2.337718 19.82
832433 0.659 3.5 0.665 149.97879 2.336358 22.31
832452 0.8525 3.5 0.844 149.974762 2.314885 21.64
832465 0.9379 3.5 0.905 149.971954 2.321248 21.99
832440 0.7267 2.5 0.677 149.976395 2.398745 21.24
832450 9.9999 0 0.32 149.975006 2.41132 21.97
832463 0.732 3.5 0.737 149.972305 2.389563 21.76
832477 0.1092 3.5 0.127 149.969131 2.427819 19.96
839734 0.2249 4.5 0.218 149.959686 2.519758 20.58
832480 0.3577 4.5 0.36 149.968399 2.32719 20.56
832485 0.8983 3.5 0.867 149.967087 2.44186 22.42
832490 0.3782 3.5 0.366 149.96579 2.327131 19.54
832481 0.9253 1.5 0.9 149.967911 2.340795 21.9
833447 0.767 3.5 0.711 149.779022 2.41546 22.06
832487 0.89 2.5 0.919 149.966766 2.42028 22.27
832500 0.7306 3.5 0.707 149.963516 2.441717 21.34
832506 0.889 3.5 0.808 149.962662 2.431146 22.46
832516 0.2631 4.5 0.262 149.960861 2.455534 20.76
832518 0.6675 2.5 0.556 149.960297 2.346313 22.38
832520 0.9387 9.5 0.915 149.959976 2.410276 22.37
832539 0.7312 4.5 0.732 149.955917 2.294056 22.21
832501 0.7276 2.5 0.707 149.963486 2.357396 21.94
832519 0.9461 1.5 0.968 149.959976 2.362796 21.85
832524 0.8903 1.5 0.844 149.959229 2.35635 22
832528 9.9999 0 0.503 149.958023 2.412142 22.46
832533 0.3618 3.5 0.343 149.957291 2.438338 20.06
832555 0.8924 1.5 0.881 149.953293 2.42583 22.4
832563 0.3475 1.1 0.943 149.951385 2.35715 22.45
832576 0.7336 4.5 0.711 149.948395 2.449379 21.91
832583 0.6664 3.5 0.615 149.946838 2.31412 22.35
832590 0.8926 9.5 0.91 149.945862 2.433676 22.19
832618 0.706 2.5 0.724 149.940613 2.323982 22.42
832538 0.8008 3.5 0.767 149.956329 2.456073 22.15
832567 9.9999 0 0.968 149.950638 2.35458 22.37
832578 0 4.4 0.054 149.948303 2.40147 18.54
832623 0.1325 3.5 0.162 149.939285 2.397589 21.22
832628 0.26 1.5 0.255 149.938522 2.418469 21.92
832648 0.8594 9.5 0.849 149.933731 2.372155 22.47
832650 0.8936 2.5 0.877 149.93338 2.361741 22.44
832587 9.9999 0 0.872 149.946457 2.375017 22.49
832591 0.9376 9.5 0.924 149.945648 2.368042 21.56
832637 0.2519 4.5 0.293 149.936615 2.301576 19.22
832735 0.8926 2.5 0.863 149.916458 2.381079 21.1
832741 0.2195 4.5 0.227 149.914993 2.40359 22.37
832672 0.9363 3.5 0.968 149.92865 2.366261 22.47
832683 0.5015 3.5 0.491 149.925659 2.45953 21.18
832708 0.9283 3.5 0.934 149.920853 2.306864 22.13
835493 0.1776 4.5 0.203 150.747177 2.586736 20.96
832736 9.9999 0 0.877 149.916122 2.429839 22.14
832739 0.9437 9.5 0.983 149.915771 2.415807 22.26
832748 0.8935 3.5 0.891 149.913803 2.381907 21.54
832793 0.891 2.5 0.877 149.906998 2.362876 21.81
832813 0.8936 2.5 0.853 149.904037 2.383308 22.43
832755 0.7046 3.1 0.455 149.912857 2.304001 21.28
832787 0.8521 1.5 0.826 149.907974 2.36888 21.6
832789 0.4807 2.5 0.455 149.907776 2.373078 22.2
834427 0.4449 3.5 0.444 149.59079 2.428245 21.15
832792 0.9305 9.5 0.919 149.906982 2.298151 22.16
832794 0.669 2.5 0.694 149.90686 2.414328 20.68
832799 0.5962 4.5 0.599 149.906021 2.400659 22.45
832819 0.3423 2.5 0.323 149.903137 2.443371 21.52
832868 0.3586 1.5 0.37 149.891953 2.405158 20.71
832877 0.8942 2.5 0.826 149.889633 2.296852 22.46
832807 0.533 4.5 0.514 149.905396 2.41408 20.32
832822 0.4919 2.5 0.533 149.902725 2.333413 22.06
834100 0.8681 4.5 0.963 149.655685 2.362452 22.38
832832 0.6774 2.5 0.636 149.901535 2.41128 21.06
832846 0.7583 1.1 1.186 149.896393 2.386815 22.14
833840 0.2902 1.5 0.366 149.701004 2.415232 21.4
833846 0.4059 1.5 0.329 149.700363 2.403476 21.8
833849 1.1111 3.5 1.126 149.700104 2.434105 21.96
833856 0.125 22.5 0.089 149.698975 2.439914 19.72
833817 1.1081 12.4 0.02 149.705872 2.419752 20.57
833848 9.9999 0 0.363 149.700089 2.401396 22.4
833888 0.3439 3.5 0.339 149.693817 2.356008 20.66
833918 0.7436 4.5 0.694 149.689117 2.382258 21.32
833405 0.7659 23.1 1.676 149.78685 2.377404 22.46
833850 0.8557 3.5 0.872 149.699738 2.427873 22.1
833859 1.516 13.4 0.665 149.698776 2.441232 21.35
833862 0.7519 3.5 0.754 149.698212 2.367727 22.4
833879 0.745 3.5 0.707 149.695175 2.452554 22.22
833934 0.5328 4.5 0.518 149.6866 2.319938 21.95
833952 9.9999 0 0.963 149.682388 2.389613 22.26
833414 0.57 3.5 0.591 149.784073 2.401681 20.84
833961 0.3399 3.5 0.366 149.681488 2.297654 19.24
833885 0.311 4.5 0.287 149.694473 2.448979 21.92
833904 0.8643 4.5 0.84 149.691101 2.335542 21.67
833919 0.8549 1.1 1.415 149.689056 2.430103 22.28
834050 0.4805 4.5 0.469 149.666031 2.310726 22.15
834049 0.4801 3.5 0.484 149.666183 2.363444 20.97
834099 0.3595 3.5 0.363 149.655731 2.438559 21.3
834107 9.9999 0 0.165 149.654099 2.342303 21.37
834128 0.6798 2.5 0.66 149.651245 2.292918 21.3
834169 0.4989 3.5 0.499 149.643173 2.37398 20.24
834130 0.2261 4.5 0.23 149.650925 2.357511 18.68
834143 0.4427 23.5 0.44 149.647644 2.434462 20.84
834145 9.9999 0 0.408 149.647476 2.436203 20.86
834160 0.4992 4.5 0.51 149.644379 2.322683 21.56
834180 0.9512 3.5 0.943 149.641541 2.3334 21.42
834214 0.9511 9.5 0.872 149.635269 2.351497 22.43
834217 1.2025 1.1 0.978 149.635086 2.30268 21.93
834224 1.1691 9.5 1.142 149.634171 2.45763 22.23
834237 0.883 2.5 0.794 149.632187 2.296329 22.25
834244 9.9999 0 0.455 149.630447 2.360785 22.15
834218 9.9999 0 0.891 149.635086 2.378624 22.27
834258 0.7933 4.5 0.817 149.627045 2.302996 19.98
834308 0.9855 1.5 0.886 149.617493 2.396034 21.31
834338 0.1255 3.5 0.127 149.610214 2.395096 19.62
834341 0.7477 4.5 0.75 149.609467 2.37755 21.95
839295 0.5493 2.5 0.624 150.04274 2.53014 21.65
834252 1.1673 2.5 1.058 149.628052 2.459474 22.31
834274 0.8464 2.5 0.877 149.62355 2.399178 20.65
834279 0.4887 2.5 0.387 149.623108 2.352655 21.77
834349 9.9999 0 0.07 149.608078 2.333666 22.42
834363 0.7105 1.1 0.853 149.605988 2.40347 22.35
834383 1.8495 18.4 0.741 149.602066 2.392675 19.86
833444 0.4798 3.5 0.48 149.779404 2.44673 21.95
833450 1.1899 9.3 1.153 149.777756 2.435271 22.45
840709 0.6117 3.5 0.572 149.781784 2.620396 21.14
833464 0.3448 3.5 0.329 149.775299 2.352945 19.91
833493 9.9999 0 0.978 149.771072 2.426023 21.82
833284 0.6032 1.5 0.711 149.810165 2.4107 22.2
833307 0.8542 1.5 0.83 149.805237 2.431155 20.93
833306 0.7032 3.5 0.702 149.806229 2.419463 22.4
833392 0.833 3.5 0.84 149.788925 2.412868 21.37
833350 0.7635 4.5 0.75 149.79509 2.319336 20.32
833358 0.454 2.5 0.484 149.793961 2.377667 21.17
833362 1.2099 9.3 1.137 149.792892 2.423921 22.5
833373 9.9999 20 0.694 149.791428 2.443764 21.75
833423 9.9999 0 0.394 149.782669 2.399135 22.49
833438 0.877 1.5 0.872 149.779877 2.32788 22.41
833445 0.3081 24.1 0.422 149.779358 2.448396 22.38
833481 9.9999 0 0.353 149.772812 2.323673 21.94
833485 0.7128 3.5 0.686 149.772064 2.443408 22.07
833521 0.8434 2.5 0.835 149.766907 2.457707 21.09
833537 0.3459 4.5 0.36 149.763931 2.328642 19.5
833685 0.8855 9.5 0.83 149.735962 2.447358 22.46
833547 0.3719 3.5 0.329 149.762939 2.361131 19.9
833501 0.7121 3.5 0.694 149.769775 2.390824 22.23
833507 0.6765 2.5 0.652 149.768814 2.315637 20.84
833526 0.3018 4.5 0.287 149.765244 2.296617 22.45
833541 1.1309 18.4 0.043 149.763458 2.334125 21.11
833562 0.3538 3.1 0.179 149.761032 2.385296 21.8
833563 0.344 2.5 0.366 149.760712 2.338834 20.76
833599 0.3465 2.1 0.147 149.753571 2.399812 21.81
833616 0.8918 1.5 0.886 149.75032 2.424023 22.38
833577 0.746 3.5 0.669 149.758469 2.448577 21.88
833610 0.3734 4.5 0.363 149.75116 2.342874 20.95
833617 9.9999 0 0.339 149.750137 2.453257 22.37
833621 0.8318 2.5 0.803 149.749084 2.362172 22.12
833656 0.7902 3.5 0.812 149.741562 2.327452 22.45
833663 0.3368 4.5 0.356 149.739899 2.315129 21.86
833694 0.1662 3.5 0.144 149.734283 2.333103 22.47
833682 0.355 4.5 0.31 149.736298 2.351808 19.63
833684 0.9437 3.5 0.939 149.73616 2.370673 21.46
833624 0.1659 3.5 0.162 149.747543 2.334986 21.27
833630 9.9999 0 1.058 149.746857 2.35747 22.26
833641 0.1761 1.1 0.384 149.744614 2.42363 21.77
833655 0.5342 3.1 0.078 149.742233 2.409824 21.69
833661 1.0292 9.5 0.963 149.740738 2.434626 21.37
833664 0.4016 4.5 0.356 149.739777 2.295806 22.13
833704 0.1303 3.5 0.119 149.732208 2.296415 18.67
833715 0.8331 3.1 0.587 149.728653 2.360377 22.06
833719 0.6692 2.5 0.628 149.727783 2.424521 22.25
833723 0.1255 4.5 0.156 149.726471 2.419454 16.41
835602 0.6941 4.5 0.656 150.721481 2.472308 22.49
833732 0.7055 9.5 0.66 149.723007 2.456169 22.47
833760 0.1253 4.5 0.119 149.717346 2.41085 19.88
833672 0.1246 3.5 0.165 149.738297 2.328826 20.46
835587 0.4654 3.5 0.465 150.723511 2.498165 19.45
833674 0.188 9.5 0.185 149.737854 2.326633 20.66
833703 0.372 4.5 0.366 149.732361 2.44538 21.71
833705 0.6682 3.5 0.66 149.731537 2.413899 20.97
833774 0.05 4.5 0.064 149.71402 2.354708 20.19
836163 0.4844 4.5 0.48 150.606445 2.609587 20.74
833776 0.5295 3.5 0.533 149.713516 2.368866 21.95
833749 0.1253 3.5 0.105 149.720016 2.434169 17.07
833775 0.9096 2.5 0.853 149.713715 2.352864 21.36
835483 9.9999 0 0.091 150.74971 2.536136 22.45
835526 0.6244 3.5 0.628 150.737518 2.483962 21.5
840771 0.3302 4.5 0.333 149.766785 2.623104 19.66
835576 0.3517 3.5 0.353 150.726257 2.546442 22
835545 0.2686 4.5 0.287 150.73201 2.507043 19.4
835562 0.3514 3.5 0.353 150.728745 2.550987 20.12
835622 0.6099 2.5 0.707 150.716309 2.542108 22.18
835645 0.7457 4.5 0.746 150.712112 2.516471 22.32
835623 0.609 23.5 0.599 150.716263 2.543261 21.36
835674 0.6958 3.5 0.656 150.705826 2.498664 22.29
835655 0.3598 3.5 0.339 150.710464 2.477377 18.79
835754 0.8956 2.5 0.963 150.686569 2.483866 21.38
836241 0.3013 24.1 0.607 150.590317 2.47037 21.4
835840 1.5733 11.4 0.686 150.6689 2.516766 22.29
835859 0.9817 1.5 1.043 150.663879 2.489292 22.25
835862 0.4027 4.5 0.408 150.663757 2.518169 19.87
835934 0.5198 3.5 0.521 150.651505 2.503388 21.64
834384 0.1673 3.5 0.2 149.601944 2.407726 17.62
835938 0.7963 2.1 0.64 150.651337 2.489294 22.44
835909 0.3758 4.5 0.38 150.654709 2.584749 22.25
836180 0.9298 1.5 0.891 150.601028 2.608801 22.3
835932 0.2485 9.1 0.812 150.651764 2.502921 22.4
835935 0.2806 4.5 0.281 150.65152 2.57989 19.06
835942 0.3619 4.5 0.35 150.650131 2.503638 20.82
840919 0.8851 3.5 0.835 149.731064 2.508524 22.09
835952 0.3616 4.5 0.353 150.648209 2.476846 21
836166 0.6277 2.1 0.162 150.60582 2.623709 21.97
834395 0.5164 3.5 0.518 149.599197 2.410259 21.11
836173 9.9999 0 1.053 150.603668 2.503912 22.17
836220 0.3448 4.5 0.356 150.593643 2.460246 19.24
836228 0.1678 4.5 0.179 150.592957 2.527004 21.7
836232 0.3301 4.5 0.313 150.592468 2.585676 22.48
836240 0.3012 2.5 0.32 150.590714 2.469696 20.88
836262 0 4.4 0.1 150.58757 2.475335 20.47
834662 0.1253 9.5 0.13 149.540726 2.333662 21.59
834741 9.9999 20 1.074 149.51886 2.305003 22.35
834828 0.3718 4.5 0.363 149.498093 2.426223 22.47
834973 0.5523 3.5 0.533 149.466003 2.308254 22.31
834397 0.1874 4.5 0.274 149.599091 2.423886 17.85
834406 0.9093 3.5 0.858 149.597412 2.319015 22.32
834426 9.9999 0 0.934 149.590912 2.459385 22.07
834432 0.1879 3.5 0.197 149.589478 2.421826 18.63
835404 0.6627 3.5 0.69 150.770065 2.570869 21.74
834394 0.9758 1.5 0.924 149.599213 2.402871 21.71
834421 0.8057 1.5 0.844 149.592117 2.347845 22.34
834435 0.1505 1.1 1.003 149.588806 2.415899 22.44
834448 1.0206 1.5 1.053 149.586502 2.400491 22.07
834522 0.1233 4.5 0.116 149.571396 2.312979 19.98
834532 0.8523 3.5 0.867 149.569458 2.41863 20.59
834547 0.3599 3.5 0.339 149.56662 2.43787 19.72
834497 0.479 3.5 0.495 149.576736 2.454134 21.77
834513 0.8398 3.5 0.853 149.573196 2.412212 21.79
840945 0.5512 4.5 0.525 149.725906 2.52245 21.92
834516 0.7308 14.4 0.206 149.57309 2.327365 21.05
837607 0.193 4.5 0.194 150.344177 2.589518 20.17
834566 0.2186 4.5 0.203 149.56279 2.303423 20.43
834562 0.375 4.5 0.391 149.563293 2.454121 21.41
834565 0.5339 24.5 0.552 149.56282 2.302479 20.74
