id_zcosmos,zpec,cc,alpha,delta,mag_sel,id_photzi25,fuv_photzi25,nuv_photzi25,u_photzi25,eu_photzi25,b_photzi25,eb_photzi25,v_photzi25,ev_photzi25,g_photzi25,eg_photzi25,r_photzi25,er_photzi25,i_photzi25,ei_photzi25,z_photzi25,ez_photzi25,j_photzi25,ej_photzi25,k_photzi25,ek_photzi25,ic_photzi25,efuv_photzi25,enuv_photzi25,eic_photzi25,flag_maskb_photzi25,flag_maskv_photzi25,flag_maski_photzi25,flag_maskz_photzi25,flag_maskd_photzi25
847408,0.9489,1.5,149.825882,2.694296,22.25,1725574,-99,26.5866044397387,24.624,0.06,24.18,0.052,23.876,0.04,24.361,0.05,23.569,0.033,22.771,0.023,22.213,0.023,22.609,0.044,20.989,0.024,22.725,-99,1.152,0.132,0,0,0,0,0
847415,0.0,3.5,149.824066,2.765773,20.09,1715070,-99,22.4986044397387,20.993,0.01,20.354,0.01,20.174,0.01,20.462,0.01,20.201,0.01,20.282,0.01,20.01,0.01,20.279,0.01,20.659,0.017,20.019,-99,0.029,0.013,0,0,0,0,0
847426,0.8552,3.5,149.820129,2.744517,21.98,1718226,-99,23.6696044397387,23.749,0.038,23.408,0.035,23.296,0.029,23.603,0.033,23.104,0.026,22.445,0.019,22.159,0.022,22.075,0.02,21.725,0.046,22.443,-99,0.072,0.112,0,0,0,0,0
847427,0.3289,2.5,149.819946,2.758623,20.49,1716244,25.2686044397387,23.9706044397387,23.724,0.038,22.851,0.027,21.894,0.014,22.743,0.021,21.496,0.012,20.986,0.01,20.562,0.01,20.17,0.01,19.353,0.01,20.98,0.185,0.109,0.03,0,0,0,0,0
847428,0.5086,3.5,149.819534,2.626841,21.72,1711471,24.2476044397387,23.1376044397387,23.421,0.03,23.015,0.029,22.773,0.022,23.205,0.027,22.33,0.018,22.026,0.015,21.857,0.017,21.982,0.025,21.326,0.031,22.02,0.105,0.043,0.067,0,0,0,0,0
847429,0.0283,3.5,149.819031,2.671662,20.76,1728818,23.2096044397387,22.8206044397387,22.668,0.021,21.842,0.016,21.8,0.014,22.028,0.015,21.773,0.013,21.699,0.013,21.59,0.014,21.942,0.025,21.9,0.051,21.685,0.052,0.038,0.057,0,0,0,0,0
847434,0.7546,4.5,149.818268,2.660813,22.38,1730477,26.0196044397387,23.6146044397387,23.534,0.032,23.192,0.031,23.194,0.027,23.389,0.03,22.949,0.024,22.692,0.021,22.098,0.02,23.032,0.063,22.021,0.056,22.668,0.353,0.07,0.129,0,0,0,0,0
847435,1.0805,1.5,149.817886,2.693451,22.26,1725571,-99,25.1116044397387,23.753,0.037,23.335,0.034,23.26,0.028,23.542,0.032,23.025,0.025,22.526,0.02,21.724,0.016,22.084,0.028,20.702,0.019,22.508,-99,0.272,0.103,0,0,0,0,0
847438,0.8321,3.5,149.817368,2.679202,22.03,1727496,-99,-99,26.166,0.17,25.587,0.114,24.335,0.05,25.325,0.09,23.493,0.031,22.305,0.017,21.585,0.014,21.194,0.015,20.174,0.012,22.313,-99,-99,0.097,0,0,0,0,0
847439,0.341,2.5,149.817322,2.692626,20.06,1725573,-99,25.2536044397387,24.269,0.049,23.072,0.029,22.024,0.015,23.014,0.025,21.408,0.011,20.765,0.01,20.294,0.01,19.812,0.01,18.91,0.01,20.748,-99,0.328,0.022,0,0,0,0,0
847444,0.4704,2.5,149.815842,2.72623,21.33,1720727,26.3066044397387,25.6656044397387,25.308,0.098,24.048,0.048,23.08,0.026,23.989,0.042,22.32,0.017,21.599,0.012,21.14,0.011,20.871,0.011,20.093,0.012,21.588,0.636,0.401,0.049,0,0,0,0,0
847446,1.0266,3.5,149.815765,2.650275,22.24,1732153,-99,25.5816044397387,24.503,0.055,24.071,0.049,23.72,0.035,24.147,0.044,23.409,0.03,22.664,0.021,22.011,0.018,21.588,0.021,20.682,0.018,22.645,-99,0.342,0.117,0,0,0,0,0
847450,0.8313,4.5,149.815384,2.680693,21.68,1727497,27.1666044397387,24.1256044397387,23.922,0.04,23.453,0.036,23.145,0.026,23.556,0.032,22.855,0.022,22.105,0.016,21.711,0.015,21.607,0.02,20.466,0.015,22.076,1.3,0.087,0.078,0,0,0,0,0
847453,0.0804,3.5,149.814056,2.628736,21.04,1711455,23.0026044397387,22.8426044397387,22.681,0.021,21.881,0.017,21.612,0.013,21.975,0.015,21.53,0.012,21.307,0.011,21.14,0.011,21.279,0.015,20.972,0.023,21.268,0.045,0.034,0.034,0,0,0,0,0
847459,0.7031,3.5,149.812622,2.714951,21.58,1722432,-99,24.7926044397387,24.147,0.046,23.36,0.035,22.949,0.024,23.526,0.032,22.516,0.019,21.82,0.014,21.489,0.014,21.027,0.013,20.226,0.013,21.82,-99,0.19,0.056,0,0,0,0,0
847463,0.4828,4.5,149.811798,2.698167,22.04,1725066,25.3236044397387,23.7846044397387,23.817,0.038,23.331,0.033,22.925,0.024,23.506,0.032,22.565,0.019,22.226,0.017,21.949,0.018,22.283,0.033,21.269,0.031,22.209,0.21,0.081,0.079,0,0,0,0,0
847464,0.5097,3.5,149.811356,2.643586,21.77,1733146,25.1376044397387,24.0356044397387,24.039,0.042,23.48,0.036,23.051,0.025,23.606,0.033,22.569,0.02,22.197,0.017,21.971,0.018,22.065,0.026,21.282,0.029,22.162,0.142,0.089,0.076,0,0,0,0,0
847467,0.603,3.5,149.810455,2.663139,21.93,1730120,-99,-99,26.449,0.203,25.08,0.085,23.825,0.038,24.712,0.061,23.057,0.025,22.171,0.016,21.678,0.015,21.778,0.022,20.66,0.017,22.142,-99,-99,0.082,0,0,0,0,0
847469,0.5084,3.5,149.809891,2.640818,19.88,1733312,-99,-99,24.067,0.043,23.155,0.031,22.348,0.018,23.12,0.026,21.568,0.012,20.825,0.01,20.313,0.01,19.809,0.01,18.739,0.01,20.813,-99,-99,0.023,0,0,0,0,0
847471,0.8815,3.5,149.808884,2.776245,21.6,1713712,-99,24.4276044397387,24.222,0.051,23.732,0.041,23.304,0.029,23.841,0.038,23.014,0.024,22.086,0.016,21.625,0.015,21.185,0.012,20.537,0.015,22.084,-99,0.184,0.08,0,0,0,0,0
847476,0.5105,4.5,149.807632,2.641396,21.67,1733316,24.9576044397387,23.2676044397387,23.438,0.031,22.955,0.028,22.609,0.02,23.124,0.026,22.245,0.017,21.898,0.014,21.697,0.015,21.838,0.022,21.047,0.024,21.896,0.124,0.059,0.062,0,0,0,0,0
847482,0.4696,2.5,149.806839,2.767522,21.64,1715055,25.6306044397387,24.2356044397387,23.901,0.042,23.328,0.034,22.763,0.022,23.486,0.032,22.324,0.019,21.89,0.014,21.626,0.015,21.479,0.014,20.853,0.021,21.878,0.303,0.139,0.067,0,0,0,0,0
847486,1.0041,4.5,149.805206,2.658665,21.47,1730641,-99,24.5386044397387,23.967,0.041,23.497,0.036,23.148,0.026,23.674,0.034,22.819,0.022,21.967,0.015,21.309,0.012,20.849,0.011,19.888,0.01,21.98,-99,0.154,0.068,0,0,0,0,0
847489,0.5087,2.5,149.803497,2.666406,20.11,1729531,24.5196044397387,23.0286044397387,23.3,0.029,22.582,0.023,21.976,0.015,22.669,0.021,21.372,0.011,20.797,0.01,20.375,0.01,20.113,0.01,19.215,0.01,20.764,0.142,0.047,0.027,0,0,0,0,0
847490,0.3705,4.5,149.803024,2.659004,21.63,1730747,24.7386044397387,23.6616044397387,23.676,0.035,23.181,0.031,22.558,0.02,23.203,0.027,22.295,0.017,22.049,0.015,21.702,0.015,22.074,0.025,20.966,0.022,22.053,0.134,0.083,0.074,0,0,0,0,0
847492,0.6947,3.5,149.802902,2.641135,22.41,1733357,25.2276044397387,23.9526044397387,24.154,0.045,23.62,0.038,23.521,0.032,23.835,0.037,23.198,0.027,22.732,0.022,22.554,0.026,22.944,0.045,22.021,0.058,22.725,0.255,0.11,0.132,0,0,0,0,0
847494,0.6526,3.5,149.802307,2.632066,22.05,1734784,25.7816044397387,23.7086044397387,23.753,0.036,23.316,0.033,23.253,0.028,23.502,0.031,22.768,0.021,22.319,0.018,22.114,0.02,22.145,0.023,21.682,0.043,22.336,0.267,0.053,0.096,0,0,0,0,0
847498,0.7626,1.5,149.800659,2.739955,22.3,1718973,-99,-99,26.037,0.173,25.046,0.082,24.168,0.046,25.039,0.075,23.599,0.033,22.538,0.02,22.034,0.019,21.687,0.015,20.555,0.017,22.524,-99,-99,0.12,0,0,0,0,0
847499,0.7011,2.5,149.800186,2.770214,21.94,1714620,-99,25.7716044397387,24.892,0.077,24.189,0.052,23.723,0.036,24.249,0.047,23.154,0.026,22.314,0.018,21.89,0.017,21.416,0.013,20.524,0.015,22.302,-99,0.428,0.092,0,0,0,0,0
847501,0.0,3.5,149.799927,2.726238,20.86,1720926,-99,23.4376044397387,21.766,0.014,21.075,0.011,20.957,0.01,21.243,0.011,21.004,0.01,-99.9,-99.9,20.877,0.01,21.209,0.011,21.645,0.044,20.869,-99,0.057,0.027,0,0,0,0,0
847503,0.8636,3.5,149.799728,2.661304,21.13,1730204,-99,25.7046044397387,24.649,0.06,24.129,0.052,23.464,0.033,24.098,0.047,22.908,0.024,21.74,0.014,21.076,0.011,20.458,0.01,19.422,0.01,21.739,-99,0.516,0.058,0,0,0,0,0
847506,0.1517,4.5,149.798584,2.657785,21.02,1731014,23.1506044397387,22.5016044397387,22.743,0.022,21.932,0.017,21.61,0.013,21.981,0.015,21.572,0.012,21.373,0.011,21.283,0.012,21.312,0.012,21.027,0.024,21.354,0.119,0.076,0.039,0,0,0,0,0
847511,0.6659,3.5,149.797668,2.7333,22.02,1719899,25.8836044397387,24.4636044397387,24.314,0.052,23.755,0.041,23.425,0.03,23.899,0.039,22.908,0.023,22.228,0.017,21.912,0.017,21.618,0.015,20.942,0.023,22.22,0.338,0.135,0.091,0,0,0,0,0
847512,0.4521,3.5,149.797134,2.678903,22.2,1727852,23.5696044397387,23.1746044397387,23.501,0.032,23.181,0.031,22.89,0.023,23.379,0.029,22.737,0.021,22.513,0.019,22.337,0.023,22.508,0.027,22.303,0.075,22.485,0.073,0.044,0.117,0,0,0,0,0
847522,0.4527,4.5,149.795715,2.676441,21.42,1728252,23.1916044397387,22.4176044397387,22.729,0.022,22.352,0.021,22.092,0.016,22.558,0.02,21.898,0.014,21.726,0.013,21.545,0.014,21.95,0.02,21.308,0.031,21.701,0.071,0.026,0.058,0,0,0,0,0
847524,0.3444,2.5,149.795303,2.734599,20.58,1719691,27.0886044397387,25.9036044397387,24.602,0.062,23.309,0.033,22.152,0.016,23.19,0.027,21.563,0.012,20.95,0.01,20.482,0.01,20.06,0.01,19.211,0.01,20.894,0.909,0.48,0.028,0,0,0,0,0
847532,0.6164,3.5,149.79393,2.683016,21.76,1727175,26.1026044397387,24.1906044397387,23.862,0.039,23.276,0.033,23,0.024,23.4,0.03,22.475,0.019,21.961,0.015,21.738,0.016,21.712,0.016,20.922,0.022,21.928,0.468,0.094,0.066,0,0,0,0,0
847534,0.9099,2.5,149.793823,2.771718,22.36,1714467,-99,25.3386044397387,24.339,0.054,23.799,0.043,23.405,0.03,24.059,0.043,23.159,0.026,22.5,0.019,22.026,0.019,21.672,0.018,21.005,0.023,22.489,-99,0.31,0.101,0,0,0,0,0
847535,0.7031,4.5,149.793365,2.780839,21.59,1712878,-99,27.1716044397387,25.037,0.085,24.346,0.056,23.579,0.033,24.326,0.05,22.883,0.024,21.852,0.014,21.346,0.013,20.952,0.011,19.914,0.01,21.832,-99,1.629,0.056,0,0,0,0,0
847540,0.9492,2.5,149.792465,2.699692,22.37,1724919,-99,-99,23.52,0.032,23.344,0.034,23.258,0.029,23.48,0.032,23.113,0.026,22.61,0.022,22.217,0.021,22.308,0.024,21.666,0.047,22.536,-99,-99,0.108,4,5,5,6,0
847548,0.247,2.5,149.790726,2.62954,20.14,1711460,-99,-99,23.769,0.036,22.552,0.023,21.34,0.011,22.338,0.018,20.917,0.01,20.596,0.01,20.103,0.01,19.704,0.01,19.159,0.01,20.411,-99,-99,0.016,0,0,0,0,0
847550,0.9075,3.5,149.790451,2.751371,22.34,1716969,-99,-99,26.422,0.236,25.881,0.138,24.901,0.071,25.963,0.139,23.947,0.039,22.74,0.022,21.882,0.017,21.225,0.012,20.241,0.013,22.753,-99,-99,0.128,0,0,0,0,0
847556,0.9089,2.5,149.788666,2.758299,22.47,1716389,-99,-99,28.207,1.096,26.035,0.153,24.753,0.066,26.095,0.153,23.991,0.04,22.828,0.023,21.999,0.018,21.861,0.021,20.609,0.017,22.842,-99,-99,0.139,0,0,0,0,0
847558,0.4758,2.5,149.787857,2.645589,21.51,1732721,24.1056044397387,23.3366044397387,23.649,0.034,23.185,0.031,22.792,0.022,23.351,0.029,22.365,0.018,22.043,0.015,21.799,0.016,21.88,0.018,21.271,0.029,22.027,0.114,0.057,0.068,0,0,0,0,0
847560,0.0794,3.5,149.78746,2.672207,16.86,1728561,23.2976044397387,21.9006044397387,20.649,0.01,19.389,0.01,18.726,0.01,19.324,0.01,18.461,0.01,18.047,0.01,-99.9,-99.9,17.222,0.01,16.801,0.01,17.964,0.069,0.024,0.01,0,0,0,0,0
847565,0.3027,3.5,149.786591,2.784876,20.7,1712032,24.9646044397387,24.2216044397387,23.575,0.034,22.752,0.025,21.886,0.014,22.663,0.021,21.553,0.012,21.048,0.01,20.66,0.01,20.341,0.01,19.685,0.01,21.031,0.168,0.088,0.028,0,0,0,0,0
847567,0.9098,2.5,149.785828,2.753446,22.44,1716995,-99,25.4316044397387,24.387,0.055,23.989,0.047,23.727,0.036,24.13,0.044,23.555,0.032,22.743,0.022,22.345,0.023,21.824,0.019,21.494,0.038,22.732,-99,0.309,0.127,0,0,0,0,0
847582,0.4927,2.5,149.782181,2.696809,20.34,1725261,25.5396044397387,23.5086044397387,23.647,0.035,22.911,0.028,22.307,0.018,22.943,0.024,21.618,0.012,21.075,0.01,20.678,0.01,20.282,0.01,19.541,0.01,21.056,0.37,0.079,0.028,0,0,0,0,0
847583,0.8847,2.5,149.782104,2.689572,22.29,1726015,-99,25.5646044397387,24.847,0.068,24.352,0.056,23.9,0.039,24.402,0.051,23.602,0.033,22.733,0.022,22.217,0.021,22.076,0.02,21.177,0.028,22.713,-99,0.389,0.124,0,0,0,0,0
847585,0.4694,4.5,149.781342,2.627928,22.31,1732951,25.5936044397387,24.0436044397387,23.749,0.036,23.324,0.033,22.931,0.024,23.482,0.031,22.616,0.02,22.354,0.018,22.153,0.02,22.261,0.024,21.925,0.052,22.323,0.306,0.119,0.087,0,0,0,0,0
847586,0.4729,2.5,149.781326,2.670978,20.53,1728852,25.1646044397387,24.0416044397387,24.066,0.043,23.167,0.031,22.406,0.018,23.204,0.027,21.764,0.013,21.14,0.01,20.68,0.01,20.231,0.01,19.343,0.01,21.149,0.192,0.095,0.035,0,0,0,0,0
847588,0.0,3.4,149.780823,2.662755,18.63,1730110,-99,26.4026044397387,21.014,0.01,19.709,0.01,19.148,0.01,19.697,0.01,18.964,0.01,-99.9,-99.9,18.652,0.01,18.551,0.01,18.638,0.01,18.676,-99,0.722,0.01,0,0,0,0,0
847589,0.2472,4.5,149.780655,2.632316,22.41,1732958,23.4856044397387,23.4666044397387,23.54,0.032,22.951,0.028,22.672,0.021,23.06,0.025,22.617,0.02,22.419,0.019,22.234,0.021,22.417,0.027,21.677,0.042,22.403,0.08,0.112,0.095,0,0,0,0,0
847594,1.0073,2.5,149.780243,2.647818,21.86,1732439,-99,24.3696044397387,23.559,0.033,23.245,0.033,22.951,0.024,23.344,0.029,22.743,0.022,22.108,0.017,21.695,0.016,21.532,0.015,20.698,0.019,22.094,-99,0.157,0.072,0,0,0,0,0
847596,0.8858,2.5,149.78006,2.684264,22.43,1726932,-99,-99,25.944,0.143,25.345,0.098,24.643,0.061,25.511,0.102,23.938,0.04,22.728,0.023,22.021,0.019,21.72,0.016,20.86,0.021,22.712,-99,-99,0.13,0,0,0,0,0
847597,0.8839,2.5,149.779846,2.731798,22.0,1720194,27.3256044397387,25.3436044397387,24.603,0.061,24.113,0.05,23.743,0.036,24.244,0.047,23.394,0.03,22.48,0.019,21.947,0.018,21.47,0.014,20.691,0.019,22.467,1.358,0.391,0.114,0,0,0,0,0
847601,0.9996,3.5,149.779373,2.652299,22.05,1731766,-99,23.5416044397387,23.248,0.028,22.911,0.027,22.996,0.025,23.187,0.028,22.899,0.024,22.416,0.019,22.09,0.02,22.388,0.026,21.75,0.045,22.39,-99,0.069,0.093,0,0,0,3,0
847606,0.7365,3.5,149.777725,2.645889,21.22,1732630,-99,26.1456044397387,25.204,0.083,24.334,0.055,23.515,0.032,24.329,0.049,22.779,0.022,21.723,0.013,21.151,0.011,20.63,0.01,19.5,0.01,21.71,-99,1.093,0.051,0,0,0,0,0
847611,0.6416,4.5,149.776611,2.775846,22.02,1713192,25.3516044397387,23.8216044397387,23.979,0.043,23.485,0.036,23.147,0.026,23.655,0.034,22.723,0.021,22.295,0.017,22.142,0.02,22.491,0.035,21.411,0.032,22.312,0.252,0.094,0.086,0,0,0,0,0
847618,1.274,9.5,149.775131,2.654463,22.3,1731572,-99,23.7886044397387,23,0.025,22.67,0.024,22.739,0.021,22.972,0.024,22.767,0.022,22.55,0.02,22.114,0.02,22.577,0.03,21.639,0.04,22.526,-99,0.08,0.108,0,0,0,0,0
847623,1.1071,18.5,149.77417,2.674153,21.59,1728453,25.4516044397387,23.3586044397387,22.878,0.023,22.41,0.022,22.129,0.016,22.686,0.021,22.097,0.016,21.788,0.014,21.17,0.011,20.831,0.01,19.788,0.01,21.725,0.213,0.045,0.063,0,0,0,0,0
847627,0.4908,3.5,149.7733,2.771489,21.66,1714311,-99,-99,26.528,0.263,24.583,0.064,23.556,0.033,24.41,0.052,22.67,0.021,21.913,0.014,21.488,0.013,21.131,0.013,20.476,0.015,21.902,-99,-99,0.062,0,0,0,0,0
847631,0.2497,4.5,149.772507,2.694433,21.53,1725489,23.4276044397387,23.2316044397387,23.555,0.033,22.851,0.026,22.335,0.018,22.872,0.024,22.188,0.017,21.916,0.015,21.734,0.016,21.751,0.017,21.331,0.032,21.92,0.06,0.054,0.064,0,0,0,0,0
847633,0.2695,4.5,149.772202,2.68289,21.53,1727136,23.0346044397387,22.5956044397387,23.196,0.028,22.665,0.024,22.223,0.017,22.706,0.022,22.176,0.017,21.982,0.015,21.818,0.017,21.702,0.016,21.48,0.035,21.913,0.048,0.028,0.07,0,0,0,0,0
847639,0.8617,3.5,149.770599,2.686758,21.38,1726442,27.2936044397387,28.2376044397387,25.578,0.113,24.881,0.075,23.754,0.036,24.742,0.062,23.005,0.024,21.811,0.014,21.089,0.011,20.624,0.01,19.735,0.01,21.836,1.315,3.981,0.064,0,0,0,0,0
847643,0.3133,4.5,149.768524,2.748714,21.14,1717526,23.4746044397387,22.9556044397387,22.997,0.025,22.484,0.022,21.925,0.014,22.533,0.019,21.754,0.013,21.525,0.012,21.25,0.012,21.277,0.012,20.841,0.021,21.505,0.072,0.041,0.052,0,0,0,0,0
847645,0.6111,3.1,149.768341,2.637694,21.93,1732953,-99,-99,24.876,0.068,23.842,0.045,23.133,0.027,23.723,0.036,22.587,0.02,21.921,0.015,21.611,0.015,21.617,0.015,20.581,0.016,21.842,-99,-99,0.066,7,0,0,0,0
847648,0.8837,9.5,149.767685,2.657838,22.2,1730611,24.8246044397387,24.1366044397387,23.983,0.041,23.264,0.032,23.045,0.025,23.396,0.03,22.917,0.023,22.384,0.018,22.067,0.019,21.923,0.019,21.25,0.028,22.398,0.194,0.12,0.109,0,0,0,0,0
847652,0.7356,2.5,149.766022,2.649473,21.95,1732113,-99,24.9476044397387,24.48,0.054,23.82,0.043,23.477,0.031,23.943,0.04,23.136,0.026,22.395,0.018,22.074,0.02,21.829,0.018,20.91,0.021,22.366,-99,0.234,0.1,0,0,0,0,0
847653,0.6791,4.1,149.76561,2.640079,21.83,1732918,25.3346044397387,23.2056044397387,23.418,0.03,22.951,0.028,22.863,0.023,23.162,0.027,22.394,0.018,21.879,0.014,21.755,0.016,21.952,0.019,21.159,0.026,21.829,0.374,0.089,0.061,0,0,0,0,0
847654,0.4718,3.5,149.765549,2.710918,22.33,1723231,-99,-99,25.91,0.143,24.752,0.071,23.781,0.039,24.68,0.066,23.174,0.027,22.533,0.02,22.174,0.024,21.036,0.011,21.278,0.031,22.565,-99,-99,0.118,0,0,0,0,0
847656,0.4498,3.5,149.765366,2.778435,22.06,1713183,-99,-99,26.309,0.217,24.733,0.069,23.766,0.037,24.75,0.064,23.075,0.025,22.329,0.018,21.817,0.016,21.599,0.018,20.414,0.014,22.354,-99,-99,0.099,0,0,0,0,0
847657,0.5119,2.5,149.764938,2.628074,22.27,1735387,25.5246044397387,24.4516044397387,24.436,0.052,23.896,0.044,23.511,0.032,24.06,0.042,23.012,0.024,22.633,0.021,22.398,0.024,22.606,0.031,21.869,0.049,22.666,0.338,0.223,0.125,0,0,0,0,0
847658,0.2003,3.5,149.764511,2.645574,22.14,1732781,24.4706044397387,24.2156044397387,24.107,0.044,23.312,0.033,22.832,0.022,23.353,0.029,22.708,0.021,22.45,0.019,22.248,0.022,22.326,0.025,21.894,0.049,22.424,0.12,0.139,0.1,0,0,0,0,0
847664,0.6208,4.5,149.763214,2.788757,21.89,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847666,0.4917,3.5,149.762894,2.789612,20.45,1711578,27.3796044397387,25.1196044397387,24.352,0.054,23.229,0.032,22.397,0.018,23.204,0.027,21.625,0.013,20.948,0.01,20.477,0.01,20.112,0.01,19.259,0.01,20.948,1.542,0.234,0.027,0,0,0,0,0
847668,0.5495,4.5,149.762497,2.720628,20.6,1721723,23.8996044397387,22.3736044397387,22.625,0.021,22.112,0.019,21.873,0.014,22.288,0.018,21.448,0.011,21.078,0.01,20.869,0.01,20.763,0.01,20.169,0.012,21.067,0.082,0.029,0.03,0,0,0,0,0
847669,0.3056,4.5,149.762375,2.633363,18.87,1711453,26.6846044397387,25.8656044397387,23.051,0.025,21.66,0.015,20.454,0.01,21.555,0.012,19.975,0.01,19.434,0.01,19.012,0.01,18.512,0.01,17.809,0.01,19.299,1.016,0.79,0.01,0,0,0,0,0
847672,0.9563,1.5,149.761887,2.763856,22.42,1715515,-99,24.7186044397387,24.217,0.05,23.869,0.044,23.66,0.035,24.04,0.043,23.485,0.031,22.821,0.024,22.395,0.024,22.444,0.035,21.409,0.036,22.863,-99,0.159,0.142,0,0,0,0,0
847673,0.2695,3.5,149.761063,2.679251,20.95,1727744,24.6436044397387,23.6646044397387,23.427,0.031,22.616,0.024,21.88,0.014,22.556,0.02,21.643,0.013,21.275,0.01,21.026,0.01,20.818,0.01,20.31,0.013,21.272,0.118,0.068,0.038,0,0,0,0,0
847675,0.5022,3.5,149.760391,2.636134,21.53,1734084,26.5146044397387,25.0096044397387,24.567,0.057,23.782,0.043,23.137,0.027,23.801,0.042,22.47,0.019,21.862,0.014,21.471,0.015,21.152,0.012,20.42,0.014,21.864,0.835,0.381,0.058,0,0,0,0,0
847676,0.2196,4.5,149.7603,2.791038,21.46,1711567,23.9376044397387,23.4756044397387,23.441,0.032,22.731,0.025,22.227,0.017,22.726,0.021,22.099,0.016,21.798,0.013,21.624,0.015,21.693,0.018,21.082,0.024,21.8,0.105,0.057,0.054,0,0,0,0,0
847681,0.4716,3.5,149.759857,2.704394,21.74,1724101,23.1826044397387,22.6196044397387,23.298,0.029,22.942,0.028,22.687,0.021,23.176,0.027,22.459,0.019,22.246,0.017,22.149,0.021,22.243,0.023,22.005,0.058,22.231,0.046,0.035,0.08,0,0,0,0,0
847686,0.4522,3.5,149.758865,2.689065,21.97,1726303,24.6376044397387,23.5686044397387,23.673,0.035,23.213,0.032,22.705,0.021,23.318,0.029,22.365,0.018,-99.9,-99.9,21.362,0.013,21.139,0.011,21.094,0.025,21.852,0.139,0.066,0.057,0,0,0,0,0
847687,0.4546,2.5,149.758789,2.668944,21.74,1729278,-99,-99,25.448,0.099,24.105,0.049,23.287,0.028,24.047,0.043,22.64,0.02,22.046,0.015,21.669,0.015,21.414,0.014,20.788,0.019,22.06,-99,-99,0.079,0,0,0,0,0
847704,0.8842,2.5,149.756104,2.668258,22.1,1729446,-99,-99,24.397,0.052,23.968,0.046,23.682,0.035,24.186,0.046,23.413,0.03,22.533,0.02,22.082,0.019,21.635,0.016,20.71,0.018,22.515,-99,-99,0.119,0,0,0,0,0
