ds_spectra.NUM,ds_spectra.ID_IAU,ds_spectra.ALPHA,ds_spectra.DELTA,ds_spectra.Z,ds_spectra.ZFLAGS,ds_spectra.MAGI,ds_cfh12k.MAG_AUTO_U,ds_cfh12k.MAGERR_AUTO_U,ds_cfh12k.MAG_AUTO_B,ds_cfh12k.MAGERR_AUTO_B,ds_cfh12k.MAG_AUTO_V,ds_cfh12k.MAGERR_AUTO_V,ds_cfh12k.MAG_AUTO_R,ds_cfh12k.MAGERR_AUTO_R,ds_cfh12k.MAG_AUTO_I,ds_cfh12k.MAGERR_AUTO_I,MAG_AUTO_U,MAGERR_AUTO_U,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z
020232235,VVDS-J022542.28-042939.5,36.4261779,-4.4943084,0.5891,3,23.063,-99.9,-99.9,23.1902,0.0474,22.6896,0.0374,22.5831,0.0297,23.063,0.0918,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020232334,VVDS-J022651.91-042930.1,36.7163298,-4.491712,0.6987,4,23.0813,25.0272,0.1904,24.5159,0.17,24.2294,0.0772,23.6739,0.0683,23.0813,0.0999,24.918331,0.034000,24.677184,0.018600,24.199890,0.016000,23.692549,0.014000,23.528060,0.030000
020232445,VVDS-J022606.71-042927.0,36.5279831,-4.4908512,0.6221,4,23.1378,24.3514,0.174,24.2311,0.0833,23.8361,0.053,24.0156,0.083,23.1378,0.1089,24.566500,0.030700,23.922468,0.012500,23.655801,0.012400,23.379750,0.013300,23.238982,0.030700
020232469,VVDS-J022637.26-042930.3,36.6552502,-4.4917531,0.9001,4,21.204,99.99,99.99,26.2157,0.368,23.9331,0.0553,22.6931,0.0291,21.204,0.0186,25.257102,0.091300,24.138431,0.022700,22.660102,0.010000,21.414910,0.010000,20.679353,0.010000
020232550,VVDS-J022513.41-042925.4,36.3058798,-4.4903975,0.6011,4,23.2089,24.7728,0.1048,24.4112,0.0713,23.9773,0.0801,23.5727,0.0517,23.2089,0.0714,24.428333,0.022900,24.082277,0.011700,23.483266,0.010000,23.080917,0.010000,22.987639,0.020300
020232584,VVDS-J022732.85-042923.7,36.8869143,-4.4899286,0.5235,3,23.6071,99.99,99.99,25.2051,0.1347,24.5982,0.088,24.1839,0.0871,23.6071,0.1155,25.896183,0.084400,24.608585,0.017600,24.117062,0.015100,23.858570,0.016600,23.745873,0.038200
020232814,VVDS-J022550.61-042925.8,36.4608847,-4.4905012,0.8504,24,21.331,-99.9,-99.9,24.8776,0.1281,23.7395,0.0713,22.7242,0.0296,21.331,0.0208,25.358764,0.052000,24.146478,0.012700,22.969100,0.010000,21.650078,0.010000,21.225658,0.010000
020232881,VVDS-J022721.42-042924.5,36.8392599,-4.490155,0.0000,3,20.2071,24.7284,0.1845,23.9293,0.0561,22.7294,0.0226,21.8932,0.0204,20.2071,0.0103,24.463907,0.022200,23.144335,0.010000,22.075526,0.010000,20.499459,0.010000,19.854917,0.010000
020232908,VVDS-J022536.28-042924.7,36.4011727,-4.4902057,0.3650,4,22.6143,-99.9,-99.9,23.853,0.0604,23.0708,0.0562,22.6311,0.0369,22.6143,0.0684,24.041651,0.015900,23.492830,0.010000,22.830695,0.010000,22.999222,0.010000,22.732231,0.015300
020232996,VVDS-J022641.07-042932.9,36.6711588,-4.4924728,0.0673,3,21.3573,23.086,0.0713,22.5161,0.0296,21.8723,0.0156,21.6991,0.017,21.3573,0.0241,23.034455,0.011600,22.040395,0.010000,21.709575,0.010000,21.478690,0.010000,21.401638,0.010000
020233002,VVDS-J022648.59-042923.9,36.7024702,-4.4899857,0.3819,3,22.369,24.3271,0.1256,24.0923,0.0645,23.1333,0.0298,22.727,0.0291,22.369,0.0422,24.451943,0.022400,23.631239,0.010000,22.744282,0.010000,22.407370,0.010000,22.276699,0.010000
020233306,VVDS-J022613.71-042919.5,36.5571363,-4.4887593,0.9650,4,22.1131,25.5224,0.2572,25.2932,0.1434,24.398,0.0657,23.5868,0.0499,22.1131,0.0331,25.405489,0.059300,24.886797,0.027100,23.693753,0.011400,22.476192,0.010000,21.750784,0.010000
020233309,VVDS-J022617.82-042922.1,36.5742884,-4.4894836,1.0162,3,21.7813,22.8262,0.0321,22.9567,0.0381,22.617,0.0235,22.5355,0.0287,21.7813,0.0314,22.980842,0.010000,22.705046,0.010000,22.377070,0.010000,21.840634,0.010000,21.614610,0.010000
020233327,VVDS-J022504.84-042922.3,36.2701789,-4.4895425,0.3878,4,23.1855,24.3487,0.0774,24.0449,0.0585,23.5975,0.0663,23.1864,0.0428,23.1855,0.0894,24.289509,0.020400,23.883882,0.010000,23.381636,0.010000,23.288013,0.010700,23.168620,0.024100
020233429,VVDS-J022652.16-042919.4,36.7173694,-4.4887266,0.7236,4,23.074,24.602,0.1024,24.357,0.1063,23.9618,0.0567,23.3485,0.0531,23.074,0.0842,24.445743,0.020800,24.172339,0.011400,23.698282,0.010000,23.219470,0.010000,22.864099,0.015800
020233431,VVDS-J022659.31-042919.4,36.7471294,-4.4887291,0.8943,3,21.7966,24.4493,0.1515,24.4809,0.086,23.3457,0.0358,22.77,0.0334,21.7966,0.0308,24.616613,0.032100,23.686001,0.010000,22.872050,0.010000,21.924269,0.010000,21.508151,0.010000
020233459,VVDS-J022729.48-042916.9,36.872842,-4.4880513,1.1229,3,22.8639,99.99,99.99,99.99,99.99,25.7558,0.1923,24.0284,0.0712,22.8639,0.0528,-99.900000,-99.900000,26.358197,0.082300,24.462853,0.019000,23.090192,0.010000,22.129184,0.010000
020233469,VVDS-J022800.83-042920.7,37.0034597,-4.4890958,0.7845,4,20.997,99.99,99.99,25.567,0.2083,23.4218,0.0451,22.2522,0.0273,20.997,0.0172,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020233530,VVDS-J022720.72-042918.0,36.8363434,-4.4883566,0.8490,3,22.657,24.6412,0.1089,24.616,0.1134,24.1595,0.0657,23.4949,0.059,22.657,0.0505,25.079819,0.037900,24.391590,0.014100,23.777818,0.010600,22.831280,0.010000,22.561156,0.011900
020233550,VVDS-J022634.69-042918.4,36.6445559,-4.4884533,1.0392,3,22.8916,23.8791,0.083,24.0362,0.0613,23.7693,0.0435,23.5751,0.0501,22.8916,0.0594,23.912078,0.013500,23.724220,0.010000,23.567016,0.010000,23.126569,0.010000,22.812775,0.015900
020233603,VVDS-J022552.01-042919.3,36.4667252,-4.4887015,0.7655,4,22.0151,-99.9,-99.9,23.6394,0.0624,23.1252,0.0508,22.526,0.0282,22.0151,0.0376,23.922047,0.016000,23.342180,0.010000,22.763905,0.010000,21.921459,0.010000,21.730591,0.010000
020233611,VVDS-J022628.68-042918.5,36.619504,-4.4884972,0.8884,4,21.808,22.8032,0.0323,22.7979,0.032,22.5239,0.0212,22.3302,0.0234,21.808,0.029,22.844107,0.010000,22.588904,0.010000,22.431615,0.010000,21.823584,0.010000,21.713499,0.010000
020233633,VVDS-J022739.56-042920.0,36.9148466,-4.4888949,0.0000,3,20.6068,21.906,0.0148,21.2785,0.0149,20.8946,0.0099,20.7879,0.011,20.6068,0.0128,21.687970,0.010000,20.953676,0.010000,20.713435,0.010000,20.605762,0.010000,20.598311,0.010000
020233788,VVDS-J022611.10-042945.4,36.546266,-4.4959546,0.7950,4,20.0264,26.3219,0.5224,20.2747,0.0223,19.8749,0.0201,20.9931,0.0718,20.0264,0.062,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020233823,VVDS-J022638.17-042920.2,36.6590651,-4.4889595,0.2540,4,22.2512,24.0484,0.1368,23.6908,0.0559,22.9263,0.0295,22.7003,0.0332,22.2512,0.0473,23.929572,0.022300,23.120778,0.010000,22.601215,0.010000,22.344771,0.010000,22.204347,0.015700
020233884,VVDS-J022706.80-042915.1,36.7783453,-4.4875441,1.2594,3,23.3873,23.3738,0.0701,23.4503,0.0449,23.3421,0.0387,23.5148,0.0569,23.3873,0.1043,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020233893,VVDS-J022603.18-042913.9,36.5132752,-4.4872065,0.8867,3,23.1356,99.99,99.99,25.3727,0.1307,24.8225,0.0913,24.1166,0.0622,23.1356,0.0647,25.441206,0.057000,24.825211,0.024600,24.326603,0.019600,23.382248,0.011300,23.165710,0.023700
020234032,VVDS-J022644.63-042912.5,36.6859842,-4.4868193,0.8885,3,23.9381,99.99,99.99,25.3101,0.1326,25.0931,0.1203,24.3313,0.0882,23.9381,0.1263,25.280366,0.038600,25.043250,0.021900,24.423768,0.016400,24.094911,0.016800,24.102477,0.041300
020234113,VVDS-J022518.80-042911.3,36.3283523,-4.4864974,0.8568,3,23.5474,25.1551,0.1997,24.9876,0.1095,24.7887,0.1581,24.4712,0.1112,23.5474,0.1043,25.045863,0.043100,24.577931,0.020200,24.248554,0.019600,23.593056,0.015200,23.248546,0.029300
020234145,VVDS-J022644.42-042912.5,36.6850924,-4.4868111,0.8859,3,22.9954,24.7538,0.1167,24.6879,0.0904,24.34,0.073,23.7728,0.0592,22.9954,0.0603,24.848166,0.029200,24.359550,0.013000,23.881768,0.011100,23.040611,0.010000,22.749377,0.013300
020234194,VVDS-J022531.04-042912.1,36.3793418,-4.4867088,0.0000,4,21.6662,-99.9,-99.9,25.568,0.1502,23.8776,0.073,23.0792,0.0363,21.6662,0.0228,27.070663,0.237800,24.512315,0.014700,23.268298,0.010000,21.939218,0.010000,21.472487,0.010000
020234381,VVDS-J022555.07-042911.1,36.4794874,-4.4864334,0.9788,3,22.8899,-99.9,-99.9,24.5837,0.1151,23.4114,0.0417,23.9325,0.0771,22.8899,0.0531,24.621570,0.025500,24.167376,0.012700,23.715635,0.010600,22.915362,0.010000,22.562611,0.012900
020234421,VVDS-J022541.49-042912.9,36.4229162,-4.4869416,0.5864,3,22.2306,-99.9,-99.9,23.8441,0.0677,22.9072,0.0429,22.4805,0.0265,22.2306,0.0422,24.970263,0.041100,23.453855,0.010000,22.556077,0.010000,22.086967,0.010000,21.875452,0.010000
020234466,VVDS-J022710.07-042909.2,36.7919901,-4.4858976,0.8716,4,22.7119,24.2378,0.0973,24.2011,0.0644,23.8521,0.0492,23.4725,0.0501,22.7119,0.0491,24.290325,0.017800,23.913287,0.010000,23.576854,0.010000,22.833865,0.010000,22.567408,0.011500
020234469,VVDS-J022553.58-042910.9,36.4732762,-4.48637,0.7081,3,22.2619,-99.9,-99.9,24.0443,0.0749,23.596,0.0639,22.9046,0.0333,22.2619,0.0395,24.345182,0.019600,23.714946,0.010000,23.039183,0.010000,22.257221,0.010000,22.057808,0.010000
020234577,VVDS-J022627.15-042907.6,36.6131634,-4.4854708,0.9174,23,23.6321,24.3757,0.123,24.5266,0.079,24.5709,0.0817,24.1222,0.0765,23.6321,0.1014,24.725031,0.026600,24.426130,0.014200,24.240656,0.015500,23.482063,0.010500,23.312236,0.022700
020234652,VVDS-J022729.84-042910.3,36.8743444,-4.4862015,1.1392,4,23.3352,23.8064,0.0815,24.1794,0.0671,24.0822,0.0624,23.9521,0.0792,23.3352,0.0922,24.116777,0.020800,23.877742,0.011900,23.686860,0.013100,23.273172,0.012100,22.989445,0.023000
020234698,VVDS-J022631.75-042908.5,36.6323017,-4.4857073,0.8757,3,23.3437,24.8501,0.1861,25.3799,0.1463,24.7491,0.0986,24.4187,0.1031,23.3437,0.0856,25.505219,0.058400,25.086144,0.027900,24.592952,0.022900,23.744767,0.014400,23.439780,0.027000
020234703,VVDS-J022632.56-042914.3,36.6356907,-4.4873237,0.6338,4,21.6139,25.1955,0.2259,24.0075,0.0711,23.1911,0.0377,22.2733,0.0271,21.6139,0.0307,24.861584,0.044000,23.724563,0.010900,22.614018,0.010000,21.783867,0.010000,21.458903,0.010000
020234827,VVDS-J022720.68-042922.5,36.836179,-4.4896097,0.5821,4,19.9036,22.2341,0.0286,21.8657,0.0281,21.2282,0.0125,20.4923,0.0108,19.9036,0.0105,22.155024,0.010000,21.485218,0.010000,20.632865,0.010000,20.047240,0.010000,19.842425,0.010000
020234829,VVDS-J022540.66-042934.2,36.4194544,-4.4928562,0.2069,4,17.7552,-99.9,-99.9,20.2111,0.0112,18.7502,0.0053,18.2803,0.0031,17.7552,0.0034,21.182452,0.010000,19.429699,0.010000,18.385684,0.010000,17.881846,0.010000,17.618713,0.010000
020234842,VVDS-J022627.44-042906.5,36.6143714,-4.4851617,0.7954,3,22.5764,24.8171,0.1184,24.3438,0.0727,23.8879,0.0542,23.2168,0.0443,22.5764,0.0461,24.653136,0.026000,23.961758,0.010000,23.385002,0.010000,22.578923,0.010000,22.372506,0.010000
020234868,VVDS-J022532.23-042916.0,36.3842935,-4.4877989,0.0000,4,18.4902,23.5288,0.0969,21.7296,0.018,20.2493,0.0109,19.4974,0.0057,18.4902,0.0043,23.284380,0.010000,20.905298,0.010000,19.652838,0.010000,18.675999,0.010000,18.310596,0.010000
020234870,VVDS-J022649.35-042921.6,36.7056391,-4.4893518,0.6336,4,20.2071,24.5181,0.1543,23.2585,0.0464,22.0615,0.0185,21.1122,0.013,20.2071,0.0123,23.642243,0.022600,22.470739,0.010000,21.263982,0.010000,20.316770,0.010000,19.973599,0.010000
020235008,VVDS-J022640.48-042906.0,36.6687004,-4.4850111,0.4327,4,23.2083,24.4993,0.1549,24.3765,0.0741,23.7489,0.0489,23.3039,0.0473,23.2083,0.0747,24.420937,0.025100,23.966297,0.011100,23.320281,0.010000,23.095172,0.010000,23.026971,0.021000
020235056,VVDS-J022811.62-042910.0,37.0484475,-4.4861314,0.8093,4,22.0512,23.6601,0.1014,23.6906,0.0578,23.2163,0.0411,22.649,0.0369,22.0512,0.0379,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020235130,VVDS-J022553.56-042903.9,36.4732013,-4.4844203,0.0000,4,22.5701,-99.9,-99.9,25.8294,0.2293,24.8515,0.1431,24.187,0.0753,22.5701,0.0453,28.304629,0.560900,25.640782,0.035700,24.350510,0.013800,22.784541,0.010000,22.224724,0.010000
020235191,VVDS-J022658.39-042905.0,36.7433166,-4.4847238,1.6534,3,23.4193,24.2158,0.0807,24.2139,0.0658,24.0119,0.0558,23.6753,0.0587,23.4193,0.0873,24.145819,0.017500,23.771429,0.010000,23.644697,0.010000,23.367129,0.010700,23.202721,0.023000
020235228,VVDS-J022631.61-042906.7,36.6317475,-4.4852125,0.9030,3,21.7133,23.9709,0.1282,24.3499,0.0789,23.4788,0.0447,22.8244,0.0373,21.7133,0.0274,24.487966,0.029900,23.721480,0.010200,22.917979,0.010000,21.899286,0.010000,21.437295,0.010000
020235230,VVDS-J022607.54-042902.6,36.5314563,-4.4840628,0.7888,3,23.5935,99.99,99.99,24.767,0.0976,24.6942,0.097,24.2915,0.0991,23.5935,0.1001,24.950147,0.029800,24.659604,0.016500,24.290428,0.014800,23.618470,0.010900,23.548397,0.026600
020235359,VVDS-J022749.86-042902.5,36.9577873,-4.4840322,0.3677,4,23.4472,24.2488,0.1071,24.3163,0.0815,23.7012,0.0539,23.5146,0.0775,23.4472,0.0938,24.617276,0.024600,24.105849,0.010900,23.470848,0.010000,23.393936,0.010300,23.280756,0.023300
020235365,VVDS-J022658.85-042906.7,36.7452121,-4.4851954,0.9054,3,21.7337,22.9457,0.0334,22.6176,0.0291,22.4511,0.0234,22.1053,0.0239,21.7337,0.0292,22.809066,0.010000,22.451865,0.010000,22.137724,0.010000,21.725449,0.010000,21.413736,0.010000
020235422,VVDS-J022633.11-042904.7,36.6379936,-4.4846443,0.5845,4,22.328,23.6113,0.0851,24.0284,0.0646,23.4008,0.0434,22.8367,0.0385,22.328,0.0431,24.020848,0.017400,23.635582,0.010000,22.911084,0.010000,22.446968,0.010000,22.346427,0.011400
020235556,VVDS-J022653.23-042903.3,36.7218077,-4.4842542,0.5242,4,22.4021,24.4988,0.0949,23.9375,0.061,23.3354,0.0413,22.6905,0.0393,22.4021,0.0493,24.031090,0.020400,23.563276,0.010000,22.780809,0.010000,22.507990,0.010000,22.454214,0.015100
020235561,VVDS-J022554.67-042905.5,36.4777959,-4.484883,0.7072,4,20.976,-99.9,-99.9,24.9881,0.1553,22.9138,0.0328,22.2906,0.0243,20.976,0.0137,25.821158,0.118500,23.938320,0.015300,22.335542,0.010000,21.054342,0.010000,20.620371,0.010000
020235611,VVDS-J022652.46-042859.9,36.7185939,-4.4833115,0.6861,4,23.1919,25.5701,0.2562,24.7184,0.1167,24.3851,0.0899,23.6733,0.0917,23.1919,0.092,24.909049,0.033400,24.553767,0.016600,24.001029,0.013200,23.440230,0.011000,23.310869,0.024200
020235650,VVDS-J022616.53-042902.6,36.5689115,-4.4840813,0.0000,3,21.4265,22.7818,0.0232,22.1129,0.0242,21.6789,0.0162,21.5795,0.0182,21.4265,0.0213,22.579724,0.010000,21.803663,0.010000,21.546731,0.010000,21.423354,0.010000,21.433702,0.010000
020235678,VVDS-J022616.15-042901.8,36.5673264,-4.4838457,0.4961,4,21.8654,23.9026,0.0606,23.5279,0.0498,22.8087,0.0299,22.245,0.0267,21.8654,0.0294,23.799018,0.012800,23.150336,0.010000,22.292985,0.010000,21.921093,0.010000,21.758132,0.010000
020235756,VVDS-J022745.55-042857.0,36.9397993,-4.4825002,1.0659,4,23.9672,24.5446,0.1504,24.3873,0.0704,24.3128,0.0632,24.4583,0.0989,23.9672,0.1251,24.301064,0.017500,24.156578,0.010700,24.041800,0.012700,23.703478,0.012800,23.773258,0.034300
020235785,VVDS-J022608.83-042857.3,36.5367972,-4.4825869,0.6229,4,23.8059,25.1078,0.1712,25.2243,0.1313,24.9272,0.1126,24.2564,0.094,23.8059,0.1145,25.305059,0.038900,24.832259,0.018500,24.218521,0.013200,23.746791,0.011800,23.821436,0.032800
020235797,VVDS-J022630.90-042900.2,36.6287534,-4.4834131,0.9032,4,22.0541,23.5275,0.0666,23.5679,0.0484,23.1762,0.0364,22.8926,0.0389,22.0541,0.0343,23.577354,0.012000,23.221725,0.010000,22.935586,0.010000,22.224766,0.010000,22.073056,0.010000
020235849,VVDS-J022522.08-042858.2,36.342039,-4.4828426,1.1537,3,23.817,24.8912,0.1217,24.7549,0.085,24.5197,0.1121,24.6185,0.1068,23.817,0.1105,24.861957,0.033000,24.608103,0.015200,24.510007,0.018200,24.185695,0.018600,23.657476,0.029400
020235914,VVDS-J022653.48-042902.9,36.7228482,-4.4841609,0.2936,4,21.6864,23.318,0.0515,23.0558,0.0361,22.2878,0.0211,21.9972,0.0242,21.6864,0.0274,23.239790,0.010000,22.523776,0.010000,21.996609,0.010000,21.697690,0.010000,21.517614,0.010000
020235918,VVDS-J022516.82-042919.9,36.3201174,-4.4888676,0.1505,4,18.9563,21.6873,0.0154,20.7432,0.0118,19.7831,0.0092,19.4721,0.006,18.9563,0.0062,21.167169,0.010000,20.016558,0.010000,19.350900,0.010000,18.948716,0.010000,18.778015,0.010000
020235955,VVDS-J022631.06-042900.4,36.6294497,-4.4834507,0.9025,3,23.5677,25.2268,0.2693,24.9921,0.1627,24.8263,0.1716,24.3465,0.1677,23.5677,0.1716,25.053807,0.043400,24.658889,0.020500,24.534659,0.023900,24.258146,0.025600,23.692640,0.038500
020235966,VVDS-J022646.18-042858.7,36.6924183,-4.4829856,0.7919,3,22.154,24.0471,0.0817,23.6416,0.0529,23.2579,0.0377,22.688,0.0355,22.154,0.0358,23.849578,0.013900,23.293805,0.010000,22.842261,0.010000,22.182631,0.010000,21.987516,0.010000
020236005,VVDS-J022529.40-042901.6,36.3725043,-4.4837779,1.0585,3,22.5925,23.263,0.0824,23.3788,0.0428,23.1227,0.0542,23.0964,0.0458,22.5925,0.0591,23.505133,0.015800,23.212077,0.010000,22.968466,0.010000,22.421217,0.010000,22.028939,0.011500
020236017,VVDS-J022635.51-042900.5,36.6479781,-4.4834778,0.2535,4,20.9197,22.9065,0.033,22.5339,0.028,21.5919,0.0149,21.3177,0.0152,20.9197,0.0161,22.814102,0.010000,21.908531,0.010000,21.314602,0.010000,20.945410,0.010000,20.820353,0.010000
020236080,VVDS-J022555.46-042855.4,36.4811219,-4.4820796,1.0095,3,22.6223,-99.9,-99.9,99.99,99.99,24.7835,0.1027,24.8884,0.15,22.6223,0.0377,28.126123,0.550900,26.257539,0.073100,24.275208,0.015000,22.959943,0.010000,22.110595,0.010000
020236088,VVDS-J022510.44-042855.7,36.2935304,-4.4821545,0.9278,3,23.5713,99.99,99.99,25.3963,0.1388,24.9438,0.1517,24.5276,0.1004,23.5713,0.0877,25.508704,0.046500,25.004224,0.020500,24.483779,0.017000,23.615077,0.010700,23.263033,0.019400
020236102,VVDS-J022629.59-042901.5,36.6233016,-4.48377,0.3915,3,23.16,24.9587,0.1852,24.6313,0.0958,23.823,0.0574,23.5153,0.063,23.16,0.0859,24.748578,0.036000,24.116251,0.013600,23.382627,0.010000,23.127245,0.010000,23.037293,0.023000
020236117,VVDS-J022659.71-042901.7,36.7487934,-4.4838074,0.0000,3,19.4408,23.3396,0.0455,21.6695,0.0181,20.5367,0.0087,19.995,0.0078,19.4408,0.0073,22.935819,0.010000,20.932429,0.010000,20.000797,0.010000,19.518029,0.010000,19.311121,0.010000
020236142,VVDS-J022609.08-042857.9,36.5378586,-4.4827697,0.6206,3,22.7149,24.0134,0.0935,23.9322,0.0652,23.7255,0.0564,22.9806,0.0447,22.7149,0.0606,23.927512,0.016500,23.618123,0.010000,23.056294,0.010000,22.626071,0.010000,22.604921,0.016200
020236196,VVDS-J022621.80-042856.0,36.5908639,-4.4822372,0.7389,4,22.1044,23.2504,0.0393,23.1895,0.0418,22.9674,0.0368,22.5097,0.0315,22.1044,0.0423,23.239918,0.010000,22.963705,0.010000,22.585374,0.010000,22.163918,0.010000,21.951415,0.010000
020236208,VVDS-J022726.89-042856.4,36.8620829,-4.4823598,1.1408,3,21.4833,24.8399,0.1276,24.0696,0.0625,23.3231,0.0368,22.61,0.0305,21.4833,0.0225,24.392259,0.027000,23.621444,0.010000,22.665165,0.010000,21.774953,0.010000,20.925178,0.010000
020236226,VVDS-J022625.43-042857.2,36.6059916,-4.482573,0.9178,3,22.1394,99.99,99.99,25.3865,0.1701,24.3465,0.0878,23.487,0.0638,22.1394,0.0389,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020236244,VVDS-J022608.05-042859.6,36.5335733,-4.4832423,0.9252,3,22.3663,24.0369,0.1222,23.8265,0.0617,23.6437,0.0541,23.3409,0.0598,22.3663,0.0472,23.995900,0.015000,23.668868,0.010000,23.354001,0.010000,22.623450,0.010000,22.366882,0.010900
020236289,VVDS-J022540.39-042911.4,36.4183187,-4.486513,0.5885,3,21.7916,-99.9,-99.9,25.3829,0.1956,23.7515,0.0721,22.7246,0.0303,21.7916,0.029,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020236364,VVDS-J022623.61-042902.3,36.5983864,-4.483981,0.2860,3,21.7345,23.3701,0.0537,22.9953,0.0621,22.144,0.0247,21.9059,0.029,21.7345,0.0376,23.142013,0.012300,22.395562,0.010000,21.888872,0.010000,21.723520,0.010000,21.598686,0.010000
020236460,VVDS-J022605.33-042856.1,36.522214,-4.4822665,0.8290,24,21.259,24.4594,0.1141,22.9846,0.0316,22.0825,0.0188,21.6443,0.0151,21.259,0.0193,23.993024,0.013400,22.423094,0.010000,21.698342,0.010000,21.341729,0.010000,21.216419,0.010000
020236554,VVDS-J022543.92-042901.2,36.433041,-4.4836746,0.5866,4,20.256,-99.9,-99.9,23.7621,0.0723,22.2483,0.0314,21.247,0.0138,20.256,0.0123,24.708822,0.056300,22.746731,0.010000,21.373441,0.010000,20.368469,0.010000,20.015748,0.010000
020236588,VVDS-J022526.87-042858.7,36.361969,-4.4829816,0.0000,4,21.3334,22.6836,0.0252,21.9151,0.0196,21.4935,0.0201,21.4474,0.0152,21.3334,0.0208,22.478598,0.010000,21.642012,0.010000,21.402288,0.010000,21.304655,0.010000,21.301422,0.010000
020236593,VVDS-J022720.30-042851.7,36.8345957,-4.481047,1.0574,3,22.8657,99.99,99.99,99.99,99.99,25.9888,0.3368,23.7973,0.0841,22.8657,0.0643,26.627489,0.153000,25.861452,0.051500,24.374286,0.017300,23.114279,0.010000,22.286708,0.010000
020236643,VVDS-J022608.62-042849.8,36.5359505,-4.4805039,0.9018,3,23.11,24.825,0.1309,24.6801,0.0932,24.2415,0.0678,24.0027,0.0776,23.11,0.0654,24.627753,0.024100,24.293532,0.013100,23.926374,0.011700,23.115630,0.010000,22.954167,0.017400
020236652,VVDS-J022535.10-042856.3,36.3962523,-4.4823169,0.6316,4,20.7382,-99.9,-99.9,22.364,0.0248,21.8429,0.0247,21.2212,0.0137,20.7382,0.0168,22.704528,0.010000,22.074019,0.010000,21.331409,0.010000,20.817281,0.010000,20.660752,0.010000
020236682,VVDS-J022619.50-042852.9,36.5812532,-4.4813887,0.9046,3,22.0764,23.2168,0.0402,23.3174,0.045,23.0384,0.0348,22.7318,0.0367,22.0764,0.0353,23.347424,0.010000,23.070148,0.010000,22.863176,0.010000,22.183616,0.010000,22.025643,0.010000
020236753,VVDS-J022722.62-042852.7,36.8442867,-4.4813251,0.8420,3,21.8223,23.5065,0.088,23.2535,0.0426,22.9428,0.0335,22.6287,0.0364,21.8223,0.035,23.381995,0.013000,23.001195,0.010000,22.676588,0.010000,21.964277,0.010000,21.751736,0.010000
020236777,VVDS-J022813.53-042851.6,37.0563878,-4.4810052,0.7119,4,22.2336,99.99,99.99,25.7882,0.2211,24.5133,0.0913,23.2846,0.0508,22.2336,0.0372,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020236821,VVDS-J022714.52-042859.0,36.8105101,-4.4830818,0.5118,4,21.0648,23.9453,0.1209,23.4862,0.0464,22.5301,0.0247,21.7093,0.0192,21.0648,0.0189,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020236876,VVDS-J022652.40-042853.1,36.7183723,-4.4814391,0.3260,4,21.5878,23.4755,0.0491,23.1879,0.0466,22.2841,0.0224,21.9559,0.0278,21.5878,0.0259,23.418902,0.010200,22.610631,0.010000,21.931602,0.010000,21.668310,0.010000,21.492753,0.010000
020236887,VVDS-J022616.67-042850.8,36.5694869,-4.4807835,0.2833,4,22.7639,23.929,0.0942,23.8745,0.0591,23.2887,0.0385,23.0263,0.0417,22.7639,0.0535,24.100877,0.015500,23.451927,0.010000,22.994104,0.010000,22.825934,0.010000,22.657286,0.013300
020236899,VVDS-J022611.69-042852.2,36.548709,-4.4811705,0.4184,4,22.0703,23.2783,0.0604,23.358,0.0463,22.6914,0.0287,22.2889,0.0283,22.0703,0.0362,23.499977,0.012100,22.998342,0.010000,22.332160,0.010000,22.106772,0.010000,21.984745,0.010800
020236940,VVDS-J022556.72-042851.7,36.4863343,-4.4810511,0.7070,3,22.8831,-99.9,-99.9,24.2883,0.0582,23.9696,0.0506,23.4721,0.04,22.8831,0.0449,24.423900,0.019600,24.054714,0.010300,23.527567,0.010000,22.925764,0.010000,22.805158,0.015000
020236945,VVDS-J022735.45-042854.2,36.8977454,-4.4817419,0.3069,3,21.6876,23.4093,0.0708,23.3082,0.0426,22.6213,0.0259,22.3236,0.0279,21.6876,0.0293,23.332435,0.012200,22.788479,0.010000,22.239846,0.010000,21.737725,0.010000,21.520076,0.010000
